tweet_id,text,airline_sentiment
569608866138173440,@United Personal Device Entertainment system is great but with app crashing every 10/15 mins I'm glad it's free for now.,negative
569608734332162048,@united pls stop sending texts every 15mins saying my flight is delayed another 15mins-It's been 3hrs. I usually defend u but this is lame..,worse
569608624814698496,"@united agent, ""You should use the bathroom before boarding.. Toilets onboard are full."" Oh you can expected a strongly worded email FUnited",negative
569608322925473792,"@united should hire extra customer service reps. 50 minute wait time to ask one question? I would rather just fly another airline, thanks.",worse
569606901325017090,@united united flight UA3774 after two delays just Cancelled Flightled no explanation &amp; no more flights to Norfolk that aren't booked. Renting a car.,worse
569606016070844420,@united I'll try it. Mileage programs have historically been a lifeline for us world-hungry travelers of moderate means.,negative
569606005618638848,"@united any way you can help me find a flight to LAS? Stuck in DIA, sat on plane 2 hrs, now been waiting an hour for an update.",negative
569605942318231553,@United 50 minute wait times to help with a Cancelled Flightled flight?? Help a guy out?,worse
569604985110994945,@united I was rebooked but had to take bus from Portland Maine to Boston. Told United does not cover the charge.,negative
569604805116563457,@united there is a sector whereby it says $0 in both bags...no bag allowance at all in international flight?,average
569604655166009345,@United You were doing so well until the PHL-SFO flight yesterday. Major miss. Unfriendly Premier cabin crew. Baggage cluster at SFO.,worse
569603875671396352,"@united Your baggage tracking system is worthless! It tells me nothing about where the bag is, much less what your plans are to get it to me",worse
569603669114511360,@United is offering to reroute my SFO flight to LAX. Might be geography class time.,negative
569603236711305216,@united thank you for letting me down.My luggage is still in Denver but I'm in Phl. #neveragain #flyingwithUS #disappointed #lostacustomer,worse
569602975829757952,@united can you get me on the delayed flight to EWR out of YYZ at 15:30? No customer service to be found in airport,negative
569602861467885568,@united flight UA3774 after two delays. just Cancelled Flightled and no more flights to Norfolk that aren't booked. Renting a car.,worse
569599713499963394,"@united thanks for having no one to pilot my last two flights, and all but stranding me in Houston tonight.  Airlines are the absolute worst",negative
569599295713890304,@united so disgusted and disappointed with united airlines luggage policies and attitude toward musicians. Unacceptable,negative
569598985737867265,"@united missing my amazing us bank work conference, not ok.  What do I do now?????",negative
569598457809276928,"@united ... frozen lines on flight, not continuing due to 'passenger comfort'? Not ok, sat on the plane as long as a flight to Vegas would !",negative
569598171082596352,@united my last call your customer service agent called me back... As he was stuck on hold to air Canada.. Just hope he's booked me a flight,negative
569598072923123712,@united you left my bag in Houston last night. It's freezing cold in Memphis. Any idea on when I will see it? Off again tomorrow.,negative
569598047593713665,@united this is why I fly @SouthwestAir ... Never have any issues,good
569597663953293312,@united has terrible customer service &amp; doesn't feel the need to notify its customers when their flights are delayed,worse
569596665864130562,"@united I have tried and you have failed. Still no wifi ever, last row in the middle and I fly every week. Thanks for nothing.",worse
569596089625661440,@united great flight into PVD. Smallest plane I have ever been on and smoothest landing ever!,good
569595245945597952,@united trying to check in for tomorrow's flight. website keeps timing out. what's up?,negative
569595218401439744,"@united yes, computer would allow me to get to San Diego quick but customer service will not help.  Says can't rebook http://t.co/KcVUbUYExc",worse
569593910869127168,"@United says we had a weather delay in #YXE this morning. The ""weather"" didn't affect any other airline. #UA6136 http://t.co/4JdvK8tCqx",worse
569592626300751873,@united Do you have Bereavement discount on airfare as my grandfather just passed and need to attend his funeral this week.,average
569592236981284864,"@united It was Cancelled Flightled, none of the passengers were notified. Complete violation of travelers' rights.  @AerocivilCol",worse
569592022635585536,@united thanks for ruined my vacation for having poorly maintained aircrafts that can’t fly safely out of STT. #UA1481 #Cancelled Flightledflight,negative
569591954830450688,@united in fact he received my boarding pass,average
569591647685775361,@united @Lmuschel he is traveling with me on a sep reservation number F3KxB8,average
569591642367401984,“@united:That's not something we like to hear. Hopefully our staff can resolve &amp; have you on your way ASAP. ^ML”:3:15 &amp; still not resolved,negative
569591456190504961,@united You must follow me in order for me to send you a direct message if that is what you meant.,average
569590151657103360,@united I don't know what DM the confirmation number means.,average
569589872094289920,"@united Waiting for 3494 EWR-ORD, delayed 47 mins. Might miss 5491 ORD-YWG at 6pm CT. Any room on 5644 ORD-YWG in case I miss connex?",negative
569589829735821312,@united What does DM the confirmation @ mean???,average
569589493138731009,"@united - well, now finally on board hopefully we take off this time and quickly. Well over an hour delay!!",worse
569589319846854658,@united I missed my connection already. Then I missed the next flight they put me on.  Now I'm going to LAX instead of Hawaii.  :(,negative
569588138273865728,@united reservation was made last July. I want to know why I wasn't reseated. This only happens on international itineraries,negative
569588082284101633,@united line full of worried customers and guy at desk says so sorry you will have to take care of your problems Late Flightr I don't have time.,negative
569587787680256001,"@united 

There must be 100 people waiting in line for customer service at DEN to deal with flight Cancelled Flightations.",negative
569587728607633408,"@united, American never had my bags apparently. United never switched them over. Had to go back to United Baggage Service.",negative
569586471570534400,@united unacceptable. 403 was 90 min Late Flight for a 'missing screw' our flight to Tucson left before we even landed,negative
569586373042278400,"@united CMH gate staff a disaster..#3345 overbooked, no volunteers, no boarding, 20 min Late Flight trying to figure out issue #bringbackrealstaff",negative
